athlete_code,name,gender,country_code,nationality,disciplines,birth_date
1976534,GENDRE Vincent,M,SUI,Switzerland,['Athletics'],18.09.2001
1976537,GIGER Yasmin,F,SUI,Switzerland,['Athletics'],6.11.1999
1976538,GIRRBACH Joel,M,SUI,Switzerland,['Golf'],19.07.1993
1976540,GIUBELLINI Luca,M,SUI,Switzerland,['Artistic Gymnastics'],1.04.2003
1976541,GIUBELLINI Matteo,M,SUI,Switzerland,['Artistic Gymnastics'],7.11.2004
1976544,GODEL Robin,M,SUI,Switzerland,['Equestrian'],18.08.1998
1976545,GOGNIAT Audrey,F,SUI,Switzerland,['Shooting'],30.10.2002
1976547,GOLUBIC Viktorija,F,SUI,Switzerland,['Tennis'],16.10.1992
1976551,GUBELMANN Catia,F,SUI,Switzerland,['Athletics'],23.08.2001
1976553,GUERDAT Steve,M,SUI,Switzerland,['Equestrian'],10.06.1982
1976556,GULICH Andrin,M,SUI,Switzerland,['Rowing'],9.03.1999
1976562,HARTMANN Elena,F,SUI,Switzerland,['Cycling Road'],12.12.1990
1976567,HIRSCHI Marc,M,SUI,Switzerland,['Cycling Road'],24.08.1998
1976570,HUEBERLI Tanja,F,SUI,Switzerland,['Beach Volleyball'],27.08.1992
1976571,HUESLER Salome,F,SUI,Switzerland,['Athletics'],21.08.2002
1976752,BENCHADLI Nihed,F,ALG,Algeria,['Rowing'],30.09.2001
1976755,JOSEPH Esther Elo,F,NGR,Nigeria,['Athletics'],4.04.2003
1976773,AMENE Dubem,M,NGR,Nigeria,['Athletics'],10.11.2002
1976786,MULLIN Gavin,M,IRL,Ireland,['Rugby Sevens'],29.11.1997
1976843,BOONZAAIJER Janneke,F,NED,Netherlands,['Equestrian'],6.09.1996
1976851,EMMEN Kim,F,NED,Netherlands,['Equestrian'],21.03.1995
1976854,GAL Edward,M,NED,Netherlands,['Equestrian'],4.03.1970
1976857,GREVE Willem,M,NED,Netherlands,['Equestrian'],26.02.1983
1976860,de JONG Sanne,F,NED,Netherlands,['Equestrian'],17.12.1994
1976863,KOOREMANS Raf,M,NED,Netherlands,['Equestrian'],8.03.1977
1976864,van LIERE Dinja,F,NED,Netherlands,['Equestrian'],16.08.1990
1976867,MINDERHOUD Hans Peter,M,NED,Netherlands,['Equestrian'],7.10.1973
1976869,PEN Elaine,F,NED,Netherlands,['Equestrian'],2.02.1990
1976873,SCHOLTENS Emmelie,F,NED,Netherlands,['Equestrian'],27.10.1985
1976875,SMOLDERS Harrie,M,NED,Netherlands,['Equestrian'],10.05.1980
1976879,van der VLEUTEN Maikel,M,NED,Netherlands,['Equestrian'],10.02.1988
1976922,ADESHINA Temitope Simbiat,F,NGR,Nigeria,['Athletics'],11.11.1998
1977055,EGOROV Vladimir,M,MKD,North Macedonia,['Wrestling'],27.06.1995
1977075,NNAMDI Chinecherem,M,NGR,Nigeria,['Athletics'],12.07.2002
1977095,CHOUGKAZ Nikos,M,GRE,Greece,['Basketball'],4.10.2000
1977101,KONTOU Dimitra,F,GRE,Greece,['Rowing'],23.09.2005
1977103,NTOUSKOS Stefanos,M,GRE,Greece,['Rowing'],29.03.1997
1977111,WALKUP Thomas,M,GRE,Greece,['Basketball'],30.12.1992
1977114,ANASTASIADOU Evangelia,F,GRE,Greece,['Rowing'],16.03.2002
1977128,ABBAS Omar,M,SYR,Syria,['Swimming'],2.03.1999
1977132,PAPAKONSTANTINOU Antonios,M,GRE,Greece,['Rowing'],18.03.1999
1977147,MUSONDA Catherine,F,ZAM,Zambia,['Football'],20.02.1998
1977148,BOURMPOU Christina,F,GRE,Greece,['Rowing'],21.10.2000
1977153,GKAIDATZIS Petros,M,GRE,Greece,['Rowing'],25.11.2000
1977159,FITSIOU Zoi,F,GRE,Greece,['Rowing'],14.09.1995
1977161,FLOOD Stacey,F,IRL,Ireland,['Rugby Sevens'],5.08.1996
1977174,DOUEIHY Simon,M,LBN,Lebanon,['Swimming'],24.05.2002
1977180,BAKER Kathy,F,IRL,Ireland,['Rugby Sevens'],23.06.1998
1977185,WATANABE Kiyomi,F,PHI,Philippines,['Judo'],25.08.1996
1977192,EL HAJJ Lynn,F,LBN,Lebanon,['Swimming'],5.03.2007
1977277,PAYNE Toni,F,NGR,Nigeria,['Football'],22.04.1995
1977286,PAYNE Nicole,F,NGR,Nigeria,['Football'],18.01.2001
1977314,PEYRE MITILLA Oscar Cyusa,M,RWA,Rwanda,['Swimming'],27.04.2005
1977402,RUTTER Amber Jo,F,GBR,Great Britain,['Shooting'],21.08.1997
1977421,SZPERKIEWICZ Katarzyna,F,POL,Poland,['Canoe Sprint'],23.05.2001
1977618,IRISHURA Lois Eliora,F,BDI,Burundi,['Swimming'],15.04.2010
1977623,WILOMBE Mary,F,ZAM,Zambia,['Football'],22.09.1997
1977633,MOCENACAGI Sevuloni,M,FIJ,Fiji,['Rugby Sevens'],29.06.1990
1977651,PLOCK Jonah,M,SUI,Switzerland,['Rowing'],27.05.1998
1977658,JANZEN Aurelia-Maxima Katharina,F,SUI,Switzerland,['Rowing'],27.12.2003
1977660,JAYET Maud,F,SUI,Switzerland,['Sailing'],3.04.1996
1977663,JOHNER Melody,F,SUI,Switzerland,['Equestrian'],7.03.1984
1977667,JOSEPH Jason,M,SUI,Switzerland,['Athletics'],11.10.1998
1977670,JURT Anna,F,SUI,Switzerland,['Modern Pentathlon'],29.12.2001
1977671,KAELIN Annik,F,SUI,Switzerland,['Athletics'],27.04.2000
1977672,KAMBUNDJI Ditaji,F,SUI,Switzerland,['Athletics'],20.05.2002
1977673,KAMBUNDJI Mujinga,F,SUI,Switzerland,['Athletics'],17.06.1992
1977678,KELLER Alessandra,F,SUI,Switzerland,['Cycling Mountain Bike'],27.01.1996
1977687,KORA Salome,F,SUI,Switzerland,['Athletics'],8.06.1994
1977695,KUENG Stefan,M,SUI,Switzerland,['Cycling Road'],16.11.1993
1977696,KUENZI Tobias,M,SUI,Switzerland,['Badminton'],18.02.1998
1977698,LANGE Maurin,M,SUI,Switzerland,['Rowing'],3.09.2000
1977699,LANGENEGGER Florian,M,SUI,Switzerland,['Artistic Gymnastics'],26.03.2003
1977704,LEHMANN Sascha,M,SUI,Switzerland,['Sport Climbing'],3.02.1998
1977707,LENGWILER Elena,F,SUI,Switzerland,['Sailing'],1.06.1996
1977709,LEONE Chiara,F,SUI,Switzerland,['Shooting'],15.06.1998
1977715,LIECHTI Jasmin,F,SUI,Switzerland,['Cycling Track'],9.10.2002
1977717,LIESS Nils,M,SUI,Switzerland,['Swimming'],24.08.1996
1977724,LOETSCHER Lisa,F,SUI,Switzerland,['Rowing'],11.07.2000
1977730,MAMIE Lisa,F,SUI,Switzerland,['Swimming'],27.10.1998
1977733,MARQUART Simon,M,SUI,Switzerland,['Cycling BMX Racing'],1.11.1996
1977736,MARX Alena,F,SUI,Switzerland,['Canoe Slalom'],21.12.2000
1977745,MERMOD Yves,M,SUI,Switzerland,['Sailing'],17.12.1996
1977750,METRAUX Morgane,F,SUI,Switzerland,['Golf'],18.03.1997
1977753,MINDER Nadja,F,SUI,Switzerland,['Equestrian'],9.02.2000
1977754,MITYUKOV Roman,M,SUI,Switzerland,['Swimming'],30.07.2000
1977760,MOSER Angelica,F,SUI,Switzerland,['Athletics'],9.10.1997
1977765,MUMENTHALER Timothe,M,SUI,Switzerland,['Athletics'],12.12.2002
1977770,NDIAYE Binta,F,SUI,Switzerland,['Judo'],4.10.2004
1977773,NIEDERBERGER Julia,F,SUI,Switzerland,['Athletics'],17.01.2000
1977775,PELLAUD Rachel,F,SUI,Switzerland,['Athletics'],8.03.1995
1977778,PETRUCCIANI Ricky,M,SUI,Switzerland,['Athletics'],30.06.2000
1977781,POINTET Leonie,F,SUI,Switzerland,['Athletics'],17.02.2001
1977782,PONTI Noe,M,SUI,Switzerland,['Swimming'],1.06.2001
1977785,RAESS Jonas,M,SUI,Switzerland,['Athletics'],8.03.1994
1977788,REAIS William,M,SUI,Switzerland,['Athletics'],4.05.1999
1977804,ROEOESLI Roman,M,SUI,Switzerland,['Rowing'],22.09.1993
1977805,ROSAMILIA Valentina,F,SUI,Switzerland,['Athletics'],27.01.2003
1977808,ROTH Tim,M,SUI,Switzerland,['Rowing'],23.09.2001
1977810,RUEEGG Noemi,F,SUI,Switzerland,['Cycling Road'],19.04.2001
1977821,OCHONOGOR Prestina Oluchi,F,NGR,Nigeria,['Athletics'],3.07.2006
1977826,SCHNEITER Sebastien,M,SUI,Switzerland,['Sailing'],24.09.1995
1977829,BEKELE Helen,F,SUI,Switzerland,['Athletics'],21.11.1994
1977839,SCHAR Cathia,F,SUI,Switzerland,['Triathlon'],20.10.2001
1977842,SCHAETZLE Kai,M,SUI,Switzerland,['Rowing'],22.09.2000
1977843,SCHAEUBLE Jan,M,SUI,Switzerland,['Rowing'],29.12.1999
1977847,SCHLUMPF Fabienne,F,SUI,Switzerland,['Athletics'],17.11.1990
1977850,SCHMITZ Edouard,M,SUI,Switzerland,['Equestrian'],12.08.1999
1977854,SCHUERCH Joel,M,SUI,Switzerland,['Rowing'],30.09.1994
1977856,SCHURTER Nino,M,SUI,Switzerland,['Cycling Mountain Bike'],13.05.1986
1977857,SCHWEIZER Fabienne,F,SUI,Switzerland,['Rowing'],10.08.1997
1977858,SCHWIZER Pius,M,SUI,Switzerland,['Equestrian'],13.08.1962
1977859,SEIFERT Noe,M,SUI,Switzerland,['Artistic Gymnastics'],29.10.1998
1977860,SEITZ Aline,F,SUI,Switzerland,['Cycling Track'],17.02.1997
1977861,SENN Giulia,F,SUI,Switzerland,['Athletics'],19.12.2001
1977863,SERHANI Taha,M,SUI,Switzerland,['Artistic Gymnastics'],27.05.1995
1977865,SIEGENTHALER Maja,F,SUI,Switzerland,['Sailing'],11.11.1992
1977867,SOLARI Jason,M,SUI,Switzerland,['Shooting'],8.01.2000
1977868,SPITZ Lionel,M,SUI,Switzerland,['Athletics'],12.01.2001
1977870,STADELMANN Jenjira,F,SUI,Switzerland,['Badminton'],20.11.1999
1977871,STEINER Filib,M,SUI,Switzerland,['Cycling BMX Racing'],16.04.2004
1977873,STOCKLIN Pascale,F,SUI,Switzerland,['Athletics'],5.02.1997
1977878,STUDER Max,M,SUI,Switzerland,['Triathlon'],16.01.1996
1977879,STUMP Nils,M,SUI,Switzerland,['Judo'],12.04.1997
1977880,SUTER Andrina,F,SUI,Switzerland,['Equestrian'],10.06.1992
1977882,SVENSSON Felix,M,SUI,Switzerland,['Athletics'],9.08.1997
1977891,VALENZUELA Albane,F,SUI,Switzerland,['Golf'],17.12.1997
1977894,VERGE-DEPRE Zoe,F,SUI,Switzerland,['Beach Volleyball'],23.02.1998
1977897,VOGEL Alex,M,SUI,Switzerland,['Cycling Track'],30.07.1999
1977899,VOGG Felix,M,SUI,Switzerland,['Equestrian'],19.06.1990
1977906,WALKER Pascale,F,SUI,Switzerland,['Rowing'],23.06.1995
1977908,WAWRINKA Stan,M,SUI,Switzerland,['Tennis'],28.03.1985
1977910,WERNLI Lena,F,SUI,Switzerland,['Athletics'],5.02.2001
1977911,WERRO Audrey,F,SUI,Switzerland,['Athletics'],27.03.2004
1977912,WESTERMANN Simon,M,SUI,Switzerland,['Triathlon'],23.06.1998
1977921,ZANETTI Linda,F,SUI,Switzerland,['Cycling Road'],10.03.2002
1977926,JOHNSON-THOMPSON Katarina,F,GBR,Great Britain,['Athletics'],9.01.1993
1977927,KIPLANGAT Victor,M,UGA,Uganda,['Athletics'],10.11.1999
1977948,WILLIAMS Stephen,M,GBR,Great Britain,['Cycling Road'],9.06.1996
1977960,NANYONDO Winnie,F,UGA,Uganda,['Athletics'],23.08.1993
1977963,UCHEIBE Christy,F,NGR,Nigeria,['Football'],25.12.2000
1978047,CORCORAN Michaela,F,IRL,Ireland,['Canoe Slalom'],7.08.2002
1978055,OBIENA Ernest John,M,PHI,Philippines,['Athletics'],17.11.1995
1978067,FAY Brian,M,IRL,Ireland,['Athletics'],9.11.1998
1978106,GANIRA Belly-Cresus,M,BDI,Burundi,['Swimming'],25.03.2000
1978492,SALEH Aliaa,F,EGY,Egypt,['Rhythmic Gymnastics'],4.08.2004
1978514,SOBEIH Amina,F,EGY,Egypt,['Rhythmic Gymnastics'],18.08.2006
1978541,RAMADAN Abeer,F,EGY,Egypt,['Rhythmic Gymnastics'],31.07.2007
1978642,LOMANI Kolora,F,FIJ,Fiji,['Rugby Sevens'],22.07.1999
1978663,PAGDANGANAN Bianca,F,PHI,Philippines,['Golf'],28.10.1997
1978759,WHITEBOOI Geronay,F,RSA,South Africa,['Judo'],2.01.1996
1978973,ALMUDHAF Khaled,M,KUW,Kuwait,['Shooting'],12.06.1978
1978995,UWIHOREYE Tufaha,F,RWA,Rwanda,['Fencing'],1.01.1996
1979019,IVANCHENKO Alena,F,AIN,Russian Federation,['Cycling Road'],16.11.2003
1979050,SYRITSA Gleb,M,AIN,Russian Federation,['Cycling Road'],14.04.2000
1979109,KOROVASHKOV Alexey,M,AIN,Russian Federation,['Canoe Sprint'],1.04.1992
1979110,PETROV Zakhar,M,AIN,Russian Federation,['Canoe Sprint'],13.05.2002
1979114,ROMASENKO Olesia,F,AIN,Russian Federation,['Canoe Sprint'],12.01.1990
1979168,MAHER Ben,M,GBR,Great Britain,['Equestrian'],30.01.1983
1979597,CESARINI Giorgia,F,SMR,San Marino,['Archery'],12.08.2002
1979680,NAJAFOV Yashar,M,AZE,Azerbaijan,['Judo'],9.06.1999
1979712,VESNINA Elena,F,AIN,Russian Federation,['Tennis'],1.08.1986
1979715,KOTOV Pavel,M,AIN,Russian Federation,['Tennis'],18.11.1998
1979718,SAFIULLIN Roman,M,AIN,Russian Federation,['Tennis'],7.08.1997
1979721,ALEXANDROVA Ekaterina,F,AIN,Russian Federation,['Tennis'],15.11.1994
1979732,SHNAIDER Diana,F,AIN,Russian Federation,['Tennis'],2.04.2004
1979734,ANDREEVA Mirra,F,AIN,Russian Federation,['Tennis'],29.04.2007
1979738,MEDVEDEV Daniil,M,AIN,Russian Federation,['Tennis'],11.02.1996
1979817,MARCIAL Eumir Felix,M,PHI,Philippines,['Boxing'],29.10.1995
1979870,VILLEGAS Aira,F,PHI,Philippines,['Boxing'],1.08.1995
1979881,PAALAM Carlo,M,PHI,Philippines,['Boxing'],16.07.1998
1979904,PETECIO Nesthy,F,PHI,Philippines,['Boxing'],11.04.1992
1979929,BACYADAN Hergie,F,PHI,Philippines,['Boxing'],4.11.1994
1980008,SHRESTHA PRADHAN Manita,F,NEP,Nepal,['Judo'],1.06.1999
1980033,CHACON Mariandree,F,GUA,Guatemala,['Athletics'],6.11.2004
1980109,JAMES-KING Malik,M,JAM,Jamaica,['Athletics'],28.06.1999
1980115,KIM Mi Rae,F,PRK,DPR Korea,['Diving'],7.04.2001
1980116,JO Jin Mi,F,PRK,DPR Korea,['Diving'],15.11.2004
1980119,IM Yong Myong,M,PRK,DPR Korea,['Diving'],5.01.2002
1980122,HAN Il Ryong,M,PRK,DPR Korea,['Athletics'],29.04.2000
1980125,PANG Cholmi,F,PRK,DPR Korea,['Boxing'],26.08.1994
1980126,WON Ungyong,F,PRK,DPR Korea,['Boxing'],9.12.2000
1980135,AN Chang Ok,F,PRK,DPR Korea,['Artistic Gymnastics'],23.04.2003
1980140,MUN Song Hui,F,PRK,DPR Korea,['Judo'],9.01.2002
1980141,PYON Song Gyong,F,PRK,DPR Korea,['Table Tennis'],24.06.2001
1980142,KIM Kum Yong,F,PRK,DPR Korea,['Table Tennis'],17.08.2001
1980143,RI Jong Sik,M,PRK,DPR Korea,['Table Tennis'],14.02.2000
1980149,CHOE Hyo Gyong,F,PRK,DPR Korea,['Wrestling'],10.05.2000
1980152,PAK Sol Gum,F,PRK,DPR Korea,['Wrestling'],2.11.2005
1980153,RI Se Ung,M,PRK,DPR Korea,['Wrestling'],22.12.1998
1980161,THOMPSON Kishane,M,JAM,Jamaica,['Athletics'],17.07.2001
1980201,BLADTCEVA Anzhela,F,AIN,Russian Federation,['Trampoline Gymnastics'],23.07.2005
1980226,MORIS Lucia,F,SSD,South Sudan,['Athletics'],23.03.2001
1980230,MANIZABAYO Eric,M,RWA,Rwanda,['Cycling Road'],28.08.1997
1980244,CISSET Mohamed,M,MLI,Canada,['Football'],25.08.2004
1980454,INGABIRE Diane,F,RWA,Rwanda,['Cycling Road'],17.07.2001
1980471,GUEM Abraham,M,SSD,South Sudan,['Athletics'],29.04.1999
1980485,SAGAIPOV Caramnob,M,LBN,Lebanon,['Judo'],1.01.1997
1980513,KISSA Stephen,M,UGA,Uganda,['Athletics'],1.12.1988
1980555,KWEMOI Andrew Rotich,M,UGA,Uganda,['Athletics'],1.09.2000
1980587,FUSEINI Ibrahim,M,GHA,Ghana,['Athletics'],24.11.2002
1980700,VALZONIS Megan,F,USA,United States,['Hockey'],5.03.1999
1980754,CHELIMO Oscar,M,UGA,Uganda,['Athletics'],12.12.2001
1980759,BOTSIO Isaac,M,GHA,Ghana,['Athletics'],11.12.1999
1980783,SAMINU Abdul-Rasheed,M,GHA,Ghana,['Athletics'],6.10.1997
1980789,CHEMUTAI Leonard,M,UGA,Uganda,['Athletics'],5.05.2003
1980815,VLAH Aleks,M,SLO,Slovenia,['Handball'],22.07.1997
1980818,PAJENK Alen,M,SLO,Slovenia,['Volleyball'],23.04.1986
1980822,VARAGIC Alja,F,SLO,Slovenia,['Handball'],11.12.1990
1980825,PANDZIC Amra,F,SLO,Slovenia,['Handball'],20.09.1989
1980826,ABINA Ana,F,SLO,Slovenia,['Handball'],30.07.1997
1980827,BELAC Ana,F,SLO,Slovenia,['Golf'],28.01.1997
1980829,GROS Ana,F,SLO,Slovenia,['Handball'],21.01.1991
1980833,LESKI Andreja,F,SLO,Slovenia,['Judo'],8.01.1997
1980835,HORVAT Anita,F,SLO,Slovenia,['Athletics'],7.09.1996
1980838,POGACNIK Anka,F,SLO,Slovenia,['Judo'],23.12.1991
1980847,LAZOVIC Barbara,F,SLO,Slovenia,['Handball'],4.01.1988
1980848,SAVSEK Benjamin,M,SLO,Slovenia,['Canoe Slalom'],24.03.1987
1980851,BLAGOTINSEK Blaz,M,SLO,Slovenia,['Handball'],17.01.1994
1980852,JANC Blaz,M,SLO,Slovenia,['Handball'],20.11.1996
1980857,MACKOVSEK Borut,M,SLO,Slovenia,['Handball'],11.09.1992
1980863,JORGIC Darko,M,SLO,Slovenia,['Table Tennis'],30.07.1998
1980864,BOMBAC Dean,M,SLO,Slovenia,['Handball'],4.04.1989
1980865,VINCIC Dejan,M,SLO,Slovenia,['Volleyball'],15.09.1986
1980867,KOZUL Deni,M,SLO,Slovenia,['Table Tennis'],18.03.1997
1980870,DAJIC Dijana,F,SLO,Slovenia,['Handball'],3.10.2004
1980872,NOVAK Domen,M,SLO,Slovenia,['Cycling Road'],12.07.1995
1980873,NOVAK Domen,M,SLO,Slovenia,['Handball'],26.04.1998
1980875,VEDENEEVA Ekaterina,F,SLO,Slovenia,['Rhythmic Gymnastics'],23.06.1994
1980877,OMOREGIE Elizabeth,F,SLO,Slovenia,['Handball'],29.12.1996
1980879,ABINA Ema,F,SLO,Slovenia,['Handball'],18.02.1999
1980880,HRVATIN Ema,F,SLO,Slovenia,['Handball'],4.01.2000
1980882,MARINIC Enej,M,SLO,Slovenia,['Judo'],31.07.1998
1980884,BUJAK Eugenia,F,SLO,Slovenia,['Cycling Road'],25.06.1989
1980886,TERCELJ Eva,F,SLO,Slovenia,['Canoe Slalom'],21.01.1992
1980887,HOCEVAR Eva Alina,F,SLO,Slovenia,['Canoe Slalom'],27.03.2002
1980900,ROPRET Gregor,M,SLO,Slovenia,['Volleyball'],1.03.1989
1980902,ZVEGELJ Isak Ivan,M,SLO,Slovenia,['Rowing'],3.07.2000
1980935,THORPE Isabelle,F,GBR,Great Britain,['Artistic Swimming'],4.03.2001
1981010,CHESANG Stella,F,UGA,Uganda,['Athletics'],1.12.1996
1981039,COETZEE Miranda Charlene,F,RSA,South Africa,['Athletics'],14.11.1997
1981046,CHEPTEGEI Rebecca,F,UGA,Uganda,['Athletics'],22.02.1991
1981054,WILDSCHUTT Adriaan,M,RSA,South Africa,['Athletics'],3.05.1998
1981055,SIMBINE Akani,M,RSA,South Africa,['Athletics'],21.09.1993
1981058,DAMBILE Sinesipho,M,RSA,South Africa,['Athletics'],2.03.2002
1981059,MASWANGANYI Shaun,M,RSA,South Africa,['Athletics'],1.02.2001
1981060,RICHARDSON Benjamin,M,RSA,South Africa,['Athletics'],19.12.2003
1981061,van NIEKERK Wayde,M,RSA,South Africa,['Athletics'],15.07.1992
1981066,NENE Zakithi,M,RSA,South Africa,['Athletics'],2.04.1998
1981067,PILLAY Lythe,M,RSA,South Africa,['Athletics'],25.02.2003
1981068,MOKOKA Stephen,M,RSA,South Africa,['Athletics'],31.01.1985
1981069,STEYN Gerda,F,RSA,South Africa,['Athletics'],3.03.1990
1981070,ISAACS Gardeo,M,RSA,South Africa,['Athletics'],27.12.1998
1981071,MPHAHLELE Ryan,M,RSA,South Africa,['Athletics'],20.06.1998
1981072,SEKGODISO Prudence,F,RSA,South Africa,['Athletics'],5.01.2002
1981073,van VUUREN Jovan,M,RSA,South Africa,['Athletics'],17.07.1996
1981075,TSHITE Tshepo,M,RSA,South Africa,['Athletics'],15.01.1997
1981077,van ZYL Irvette,F,RSA,South Africa,['Athletics'],5.07.1987
1981079,GELDENHUYS Zeney,F,RSA,South Africa,['Athletics'],22.05.2000
1981081,JOHNSON Cheswill,M,RSA,South Africa,['Athletics'],30.09.1997
1981083,PRINSLOO Francois,M,RSA,South Africa,['Athletics'],11.11.2001
1981084,OLDKNOW Cian,F,RSA,South Africa,['Athletics'],17.09.1996
1981085,van DYK Jo-Ane,F,RSA,South Africa,['Athletics'],3.10.1997
1981088,FOURIE Marione,F,RSA,South Africa,['Athletics'],30.04.2002
1981089,JOSEPH Rogail,F,RSA,South Africa,['Athletics'],22.04.2000
1981090,RAATS Brian,M,RSA,South Africa,['Athletics'],17.01.2004
1981092,BLIGNAUT Kyle,M,RSA,South Africa,['Athletics'],9.11.1999
1981096,GELANT Elroy,M,RSA,South Africa,['Athletics'],25.08.1986
1981099,HOGAN Victor,M,RSA,South Africa,['Athletics'],25.07.1989
1981103,NORTJE Antonie Matthys,M,RSA,South Africa,['Athletics'],2.02.2002
1981119,BOZIC Jakob,M,SLO,Slovenia,['Sailing'],25.04.1992
1981124,KOZAMERNIK Jan,M,SLO,Slovenia,['Volleyball'],24.12.1995
1981126,TRATNIK Jan,M,SLO,Slovenia,['Cycling Road'],23.02.1990
1981130,KOVACIC Jani,M,SLO,Slovenia,['Volleyball'],14.06.1992
1981131,GARNBRET Janja,F,SLO,Slovenia,['Sport Climbing'],12.03.1999
1981132,SEGEL Janja,F,SLO,Slovenia,['Swimming'],17.06.2001
1981143,DOLENEC Jure,M,SLO,Slovenia,['Handball'],6.12.1988
1981149,KAJZER Kaja,F,SLO,Slovenia,['Judo'],31.01.2000
1981151,FAIN Katja,F,SLO,Slovenia,['Swimming'],31.08.2001
1981154,LUKAN Klara,F,SLO,Slovenia,['Athletics'],8.09.2000
1981156,CEBULJ Klemen,M,SLO,Slovenia,['Volleyball'],21.02.1992
1981157,FERLIN Klemen,M,SLO,Slovenia,['Handball'],26.06.1989
1981160,CEH Kristjan,M,SLO,Slovenia,['Athletics'],17.02.1999
1981167,APOSTOLOVSKI Lia,F,SLO,Slovenia,['Athletics'],23.06.2000
1981168,PLETIKOS Lin,F,SLO,Slovenia,['Sailing'],8.04.1999
1981169,ERZEN Lina,F,SLO,Slovenia,['Sailing'],4.05.2005
1981171,HRIBAR Lucija,F,SLO,Slovenia,['Artistic Gymnastics'],15.10.2001
1981180,MEZGEC Luka,M,SLO,Slovenia,['Cycling Road'],27.06.1988
1981181,POTOCAR Luka,M,SLO,Slovenia,['Sport Climbing'],21.11.2001
1981185,SVETIK Maja,F,SLO,Slovenia,['Handball'],9.03.1996
1981186,VOJNOVIC Maja,F,SLO,Slovenia,['Handball'],26.01.1998
1981195,STANGAR Marusa,F,SLO,Slovenia,['Judo'],31.01.1998
1981196,GABER Matej,M,SLO,Slovenia,['Handball'],22.07.1991
1981197,MOHORIC Matej,M,SLO,Slovenia,['Cycling Road'],19.10.1994
1981202,GUCEK Matic Ian,M,SLO,Slovenia,['Athletics'],20.09.2003
1981204,LOBNIK Metka,F,SLO,Slovenia,['Judo'],9.04.2001
1981206,KRAMPL Mia,F,SLO,Slovenia,['Sport Climbing'],21.07.2000
1981214,ZARABEC Miha,M,SLO,Slovenia,['Handball'],12.10.1991
1981224,CHEPTOYEK Joy,F,UGA,Uganda,['Athletics'],15.05.2002
1981295,MAWDSLEY Sharlene,F,IRL,Ireland,['Athletics'],10.08.1998
1981375,GALLAGHER Jude,M,IRL,Ireland,['Boxing'],5.10.2001
1981393,JONES Terrence,M,BAH,Bahamas,['Athletics'],8.11.2002
1981397,SHEIKHALIZADEHKHANGHAH Mariam,F,AZE,Azerbaijan,['Swimming'],18.07.2004
1981426,VALCOURT Javonya,F,BAH,Bahamas,['Athletics'],8.12.2004
1981463,LJEPOJA Natasa,F,SLO,Slovenia,['Handball'],28.01.1996
1981464,FILIPIC Neja,F,SLO,Slovenia,['Athletics'],22.04.1995
1981466,CEHTE Nejc,M,SLO,Slovenia,['Handball'],4.09.1992
1981468,CERNIGOJ Nena,F,SLO,Slovenia,['Handball'],6.08.2004
1981469,KLANCAR Neza,F,SLO,Slovenia,['Swimming'],19.02.2000
1981471,MUJANOVIC Nik,M,SLO,Slovenia,['Volleyball'],14.10.2004
1981475,KOSTANJSEK Nina,F,SLO,Slovenia,['Rowing'],4.06.1993
1981476,SPREITZER Nina,F,SLO,Slovenia,['Handball'],4.03.1998
1981479,DIVKOVIC Patrik,M,SLO,Slovenia,['Taekwondo'],4.06.1999
1981480,HRIBAR Peter,M,SLO,Slovenia,['Table Tennis'],12.11.1999
1981481,KAUZER Peter,M,SLO,Slovenia,['Canoe Slalom'],8.09.1983
1981485,BABNIK Pia,F,SLO,Slovenia,['Golf'],2.01.2004
1981495,MOZIC Rok,M,SLO,Slovenia,['Volleyball'],17.01.2002
1981502,BOSKAN Saso,M,SLO,Slovenia,['Swimming'],12.12.2002
1981504,STALEKAR Saso,M,SLO,Slovenia,['Volleyball'],3.05.1996
1981513,JOVICIC Stas,M,SLO,Slovenia,['Handball'],6.12.2000
1981519,MAVSAR Tamara,F,SLO,Slovenia,['Handball'],1.04.1991
1981521,ZAKELJ Tanja,F,SLO,Slovenia,['Cycling Mountain Bike'],15.09.1988
1981530,KODRIN Tilen,M,SLO,Slovenia,['Handball'],14.05.1994
1981537,MRAK Tina,F,SLO,Slovenia,['Sailing'],6.02.1988
1981538,SUTEJ Tina,F,SLO,Slovenia,['Athletics'],7.11.1988
1981540,URNAUT Tine,M,SLO,Slovenia,['Volleyball'],3.09.1988
1981546,PINTAR Tjasa,F,SLO,Slovenia,['Swimming'],15.02.1997
1981547,STANKO Tjasa,F,SLO,Slovenia,['Handball'],5.11.1997
1981548,STERN Toncek,M,SLO,Slovenia,['Volleyball'],14.11.1995
1981549,VODISEK Toni,M,SLO,Slovenia,['Sailing'],7.06.2000
1981553,LESJAK Urban,M,SLO,Slovenia,['Handball'],24.08.1990
1981556,KASTELIC Urh,M,SLO,Slovenia,['Handball'],27.02.1996
1981558,PLANINSIC Uros,M,SLO,Slovenia,['Volleyball'],9.05.1998
1981564,PINTAR Urska,F,SLO,Slovenia,['Cycling Road'],3.10.1985
1981567,KLEMENCIC Valentina,F,SLO,Slovenia,['Handball'],5.02.2002
1981581,ZELKO Zan Luka,M,SLO,Slovenia,['Sailing'],4.11.1994
1981582,PINTARIC Zana,F,SLO,Slovenia,['Archery'],27.04.2004
